date,open,high,low,close,volume,amount
2010-01-04,13.68,14.08,13.43,14.0,2237675.0,76338952.0
2010-01-05,13.95,14.4,13.77,14.1,2057764.0,71820832.0
2010-01-06,14.1,15.44,14.0,14.59,2256604.0,81589712.0
2010-01-07,14.49,14.49,13.97,14.12,1776687.0,62033812.0
2010-01-08,14.01,14.22,13.52,14.21,1076647.0,36772332.0
2010-01-11,14.12,14.4,13.8,13.88,884592.0,30732030.0
2010-01-12,13.88,14.2,13.68,14.0,806105.0,27594601.0
2010-01-13,13.84,14.37,13.6,14.25,1701350.0,59421092.0
2010-01-14,14.21,15.42,14.05,14.99,2045542.0,74323048.0
2010-01-15,14.98,15.25,14.73,14.92,1172319.0,43257940.0
2010-01-18,14.92,15.19,14.8,15.09,971399.0,35924988.0
2010-01-19,15.18,16.07,14.9,15.73,1880748.0,71220224.0
2010-01-20,15.76,15.96,15.39,15.44,1477453.0,56910604.0
2010-01-21,15.38,15.65,14.81,15.5,859955.0,32620330.0
2010-01-22,15.22,15.52,14.86,15.18,601309.0,22502078.0
2010-01-25,15.2,15.59,15.1,15.31,453681.0,17185198.0
2010-01-26,15.08,15.42,13.8,14.57,1024568.0,37190540.0
2010-01-27,14.31,14.69,14.06,14.21,554774.0,19535670.0
2010-01-28,14.21,14.49,14.21,14.39,282757.0,9988331.0
2010-01-29,14.34,14.81,14.21,14.77,420465.0,15208106.0
2010-02-01,14.77,15.07,14.49,14.77,405028.0,14740281.0
2010-02-02,14.81,15.06,14.56,14.56,337798.0,12262538.0
2010-02-03,14.56,14.69,13.8,14.43,536464.0,18792764.0
2010-02-04,14.41,14.49,14.0,14.43,601254.0,21106186.0
2010-02-05,14.21,14.21,13.8,14.05,413219.0,14197151.0
2010-02-08,14.05,14.19,13.82,13.85,231701.0,7939610.0
2010-02-09,13.72,13.96,13.58,13.59,714687.0,24231888.0
2010-02-10,13.72,13.78,13.35,13.75,452716.0,15121184.0
2010-02-11,13.75,14.0,13.62,13.99,374053.0,12769381.0
2010-02-12,13.99,14.04,13.84,14.0,374778.0,12872425.0
2010-02-22,13.99,14.0,13.52,13.53,363189.0,12229815.0
2010-02-23,13.48,13.51,12.66,13.42,650000.0,20930518.0
2010-02-24,13.15,13.6,12.98,13.5,389628.0,12799419.0
2010-02-25,13.49,13.96,13.4,13.85,526500.0,17846324.0
2010-02-26,13.89,13.92,13.68,13.72,498450.0,16913542.0
2010-03-01,13.72,13.94,13.39,13.84,588005.0,19758894.0
2010-03-02,13.88,14.0,13.64,13.72,286919.0,9769814.0
