date,open,high,low,close,volume,amount
2019-01-02,48.46,48.74,46.7,46.79,2504737.0,134227783.0
2019-01-03,47.07,47.14,44.79,45.05,3220761.0,165950312.0
2019-01-04,44.7,46.4,44.3,46.26,2578441.0,133115355.0
2019-01-07,46.63,47.13,45.81,46.37,2404824.0,125678365.0
2019-01-08,46.64,47.79,46.25,47.42,3027203.0,160849515.0
2019-01-09,47.58,48.98,46.87,47.78,3199646.0,173631564.0
2019-01-10,47.77,48.29,46.96,47.95,2376421.0,128209435.0
2019-01-11,47.94,49.02,47.05,48.85,2665565.0,145807296.0
2019-01-14,48.41,49.27,48.07,49.09,2146322.0,117672801.0
2019-01-15,49.1,53.86,48.74,52.6,5619286.0,326176473.0
2019-01-16,52.31,52.6,51.0,51.5,3704878.0,216434108.0
2019-01-17,51.57,52.24,50.95,51.31,2867613.0,167431341.0
2019-01-18,51.48,53.6,51.48,52.44,4891929.0,291783543.0
2019-01-21,52.56,55.19,52.55,54.6,4824132.0,295459608.0
2019-01-22,54.41,54.93,53.48,54.19,3270927.0,199379227.0
2019-01-23,54.04,56.71,53.71,56.26,4633940.0,291685297.0
2019-01-24,56.18,57.57,54.95,56.59,3824421.0,243458657.0
2019-01-25,56.61,57.48,55.86,56.18,3039589.0,194111811.0
2019-01-28,56.76,58.64,56.18,56.71,4503886.0,291589916.0
2019-01-29,56.1,57.6,54.83,56.71,4069920.0,260026670.0
2019-01-30,56.72,57.94,56.39,56.67,3827070.0,246773208.0
2019-01-31,56.77,57.5,56.23,56.88,3413865.0,219114386.0
2019-02-01,57.11,57.11,55.4,56.51,3195911.0,203133327.0
2019-02-11,56.55,60.59,55.49,60.46,6147789.0,406030419.0
2019-02-12,60.08,61.93,59.5,61.42,4697112.0,319891103.0
2019-02-13,61.42,62.71,60.17,61.41,4057312.0,279644860.0
2019-02-14,60.95,64.06,60.52,63.23,3876291.0,274270563.0
2019-02-15,63.23,65.04,62.57,63.58,2877140.0,206476145.0
2019-02-18,63.61,69.89,63.61,68.03,4935525.0,376563131.0
2019-02-19,68.41,69.13,67.44,68.54,4141157.0,318995489.0
2019-02-20,68.39,69.78,66.06,67.34,3754611.0,285101915.0
2019-02-21,67.16,67.17,65.27,65.94,3318790.0,248433640.0
2019-02-22,65.22,67.02,64.68,66.82,2258583.0,168276143.0
2019-02-25,66.46,69.35,65.66,69.3,4357329.0,332725796.0
2019-02-26,68.89,68.89,66.84,66.86,4064957.0,309652622.0
2019-02-27,66.91,70.52,66.91,69.34,5493306.0,427794416.0
2019-02-28,69.29,70.26,67.34,68.94,3190014.0,247557892.0
2019-03-01,68.67,71.37,68.67,71.18,3341238.0,264799340.0
2019-03-04,71.77,73.5,70.33,70.47,5474634.0,441990567.0
2019-03-05,70.47,71.24,68.86,70.05,4223006.0,332039563.0
2019-03-06,69.65,69.65,68.14,69.08,3383338.0,261888034.0
2019-03-07,68.49,70.89,67.17,69.49,4426897.0,344777663.0
2019-03-08,67.98,71.76,67.35,69.96,5233762.0,416591521.0
2019-03-11,69.97,74.04,69.97,73.19,4663545.0,383697973.0
2019-03-12,73.44,74.1,71.78,72.23,2854632.0,234487110.0
2019-03-13,72.53,74.0,71.73,73.86,3784969.0,312058723.0
2019-03-14,73.31,77.91,72.22,77.09,3554950.0,303947887.0
2019-03-15,76.82,84.05,75.05,81.06,3636316.0,330321943.0
2019-03-18,81.94,89.17,81.52,89.17,3760872.0,369976915.0
2019-03-19,90.09,94.55,85.95,87.78,4184556.0,416614603.0
2019-03-20,87.28,89.68,85.36,86.39,3751907.0,368284539.0
2019-03-21,85.41,87.28,83.39,85.33,3224400.0,309594903.0
2019-03-22,85.76,88.22,84.89,88.03,3193277.0,312686890.0
2019-03-25,86.39,87.1,84.59,86.22,2301165.0,222618911.0
2019-03-26,86.39,91.6,85.22,90.22,3744572.0,374943571.0
2019-03-27,90.38,96.93,88.83,91.59,4463055.0,467827387.0
2019-03-28,91.58,95.79,90.38,92.2,2956468.0,310343615.0
2019-03-29,92.42,97.91,91.8,95.25,3842553.0,409619606.0
2019-04-01,94.55,98.3,93.04,96.44,3833533.0,412699119.0
2019-04-02,94.82,96.14,93.48,94.46,2698233.0,287884087.0
2019-04-03,93.05,96.41,92.32,94.03,2966349.0,316571069.0
2019-04-04,94.04,100.64,93.48,99.42,3851595.0,423337329.0
2019-04-08,100.13,101.9,94.77,96.51,6144116.0,671536456.0
2019-04-09,94.1,95.7,92.16,95.7,4354811.0,459783797.0
2019-04-10,94.11,99.24,92.34,97.65,3808185.0,416539866.0
2019-04-11,97.64,98.18,89.5,91.5,3351138.0,352823274.0
2019-04-12,89.5,93.04,89.5,91.77,1926413.0,198459325.0
2019-04-15,92.15,94.49,90.38,90.78,2544471.0,265948404.0
2019-04-16,89.5,92.7,89.23,91.67,1862079.0,191769390.0
2019-04-17,91.73,94.63,89.94,94.1,2897989.0,302986388.0
2019-04-18,94.1,101.17,94.1,98.34,3569319.0,391818871.0
2019-04-19,97.9,100.14,94.99,99.91,1871150.0,207521753.0
2019-04-22,98.36,102.41,96.79,97.28,1457479.0,162953008.0
2019-04-23,97.19,99.31,96.59,98.21,1304120.0,144482356.0
2019-04-24,98.24,99.23,95.43,97.27,1343644.0,147062299.0
2019-04-25,97.27,97.47,94.72,95.15,1619239.0,175696931.0
2019-04-26,95.27,103.54,94.11,102.61,3974695.0,444007265.0
2019-04-29,100.13,106.33,97.57,104.19,4829303.0,560706355.0
2019-04-30,104.03,107.1,102.17,104.16,2936133.0,345696817.0
2019-05-06,100.52,102.77,94.1,98.44,3327001.0,368663772.0
2019-05-07,97.16,101.63,95.84,98.37,2834074.0,317548164.0
2019-05-08,95.7,104.29,95.5,101.01,4048456.0,463325188.0
2019-05-09,99.69,101.75,91.98,92.07,5760550.0,613380524.0
2019-05-10,93.95,96.28,90.82,95.88,4994307.0,531820948.0
2019-05-13,94.81,98.53,93.27,95.6,4377085.0,476599241.0
2019-05-14,95.15,97.69,94.55,96.67,3251957.0,354780694.0
2019-05-15,98.26,104.74,96.75,103.89,4269265.0,485662569.0
2019-05-16,102.79,109.26,101.74,107.55,4276658.0,512586472.0
2019-05-17,105.99,108.81,99.24,103.5,3071711.0,364218417.0
2019-05-20,102.7,103.59,95.7,99.57,3601277.0,404351328.0
2019-05-21,99.57,101.01,96.69,99.48,3961154.0,441588668.0
2019-05-22,99.48,100.56,96.5,100.13,3359034.0,372471939.0
2019-05-23,98.57,98.62,94.36,94.77,3183539.0,346060579.0
2019-05-24,94.8,97.56,93.82,95.74,2582867.0,279885751.0
2019-05-27,96.07,96.57,93.93,95.93,2201195.0,236627506.0
2019-05-28,95.24,97.82,94.81,95.9,2915758.0,316953191.0
2019-05-29,95.61,97.72,94.81,95.62,2184013.0,236992054.0
2019-05-30,95.7,97.03,93.93,95.23,2390359.0,256193423.0
2019-05-31,95.65,96.03,93.93,94.61,2235876.0,238878402.0
2019-06-03,94.8,95.69,92.77,93.91,1764800.0,187258063.0
2019-06-04,94.17,94.37,89.1,90.16,2929543.0,298867496.0
2019-06-05,91.6,91.71,89.64,90.38,2942997.0,301353426.0
2019-06-06,90.56,91.05,88.76,89.31,2087843.0,211033498.0
2019-06-10,89.73,92.93,85.95,90.66,3270631.0,333781649.0
2019-06-11,91.45,97.41,91.43,96.31,4962261.0,532734764.0
2019-06-12,96.23,97.91,93.48,94.99,3857244.0,416831302.0
2019-06-13,95.76,95.86,93.04,94.34,2068053.0,219245443.0
2019-06-14,93.64,95.68,91.83,93.04,3030166.0,318672911.0
2019-06-17,92.15,94.12,90.66,91.99,2864630.0,298093770.0
2019-06-18,91.68,92.85,90.0,90.98,2637514.0,270673318.0
2019-06-19,93.48,95.66,91.62,94.06,4450341.0,470194925.0
2019-06-20,93.82,100.08,93.22,99.23,4904809.0,540493647.0
2019-06-21,98.79,100.86,97.9,100.37,4179029.0,463776765.0
2019-06-24,100.9,103.28,99.13,100.93,3590530.0,405833282.0
2019-06-25,100.94,102.35,98.82,101.45,3324470.0,372648170.0
2019-06-26,100.32,102.57,99.4,100.86,3250480.0,365028572.0
2019-06-27,101.45,106.32,101.44,105.01,4537334.0,527318852.0
2019-06-28,104.87,108.77,103.75,106.44,3341399.0,395314706.0
2019-07-01,108.37,111.37,108.37,110.61,4145390.0,507902715.0
2019-07-02,110.47,112.71,109.39,110.82,3321171.0,408842149.0
2019-07-03,110.19,111.55,107.82,110.01,3602535.0,440556807.0
2019-07-04,108.76,109.12,105.67,108.01,2567533.0,307806561.0
2019-07-05,108.94,111.78,108.22,110.47,2493878.0,305900841.0
2019-07-08,110.59,110.94,107.78,108.59,2062909.0,251327680.0
2019-07-09,108.82,110.74,106.83,108.31,2641358.0,319534469.0
2019-07-10,109.84,111.89,108.22,110.01,2414585.0,296220491.0
2019-07-11,111.47,111.8,108.83,109.08,2102184.0,258149399.0
2019-07-12,109.84,112.09,109.21,111.46,2040345.0,251792960.0
2019-07-15,110.1,110.48,106.43,108.67,2363146.0,285810478.0
2019-07-16,108.67,109.57,107.12,108.13,2763638.0,332671972.0
2019-07-17,108.21,108.67,107.11,107.39,1752259.0,210653647.0
2019-07-18,108.07,108.56,106.88,107.24,1755730.0,210919116.0
2019-07-19,107.77,108.86,106.07,107.46,1489068.0,178468310.0
2019-07-22,107.76,108.56,105.98,106.97,1577318.0,187554464.0
2019-07-23,106.88,106.88,102.5,105.09,2536526.0,295291242.0
2019-07-24,106.25,107.63,105.17,105.65,2647245.0,313286980.0
2019-07-25,105.98,107.81,103.8,107.21,1847186.0,217094807.0
2019-07-26,106.43,108.37,106.05,107.78,1463773.0,175162116.0
2019-07-29,108.28,109.36,106.7,108.5,2206315.0,266217714.0
2019-07-30,108.65,109.39,106.7,109.18,1881735.0,227440588.0
2019-07-31,108.55,109.65,106.41,106.96,1742509.0,207961914.0
2019-08-01,106.43,107.24,104.18,105.14,1542041.0,181651181.0
2019-08-02,104.18,107.42,102.51,106.7,3172660.0,372159800.0
2019-08-05,105.01,107.58,102.33,102.33,2362664.0,275530423.0
2019-08-06,102.39,103.72,98.79,103.37,2534472.0,288343369.0
2019-08-07,102.92,104.05,99.75,100.23,2053521.0,232811675.0
2019-08-08,101.43,104.7,101.04,104.13,1886220.0,217078119.0
2019-08-09,104.96,106.52,101.49,102.39,1999807.0,231562055.0
2019-08-12,103.73,104.73,101.51,102.92,2890539.0,330529409.0
2019-08-13,102.04,102.39,99.24,100.55,3489286.0,390954078.0
2019-08-14,101.97,103.99,101.31,102.82,3624927.0,416505408.0
2019-08-15,101.42,101.89,97.79,99.27,4632520.0,511609763.0
2019-08-16,99.24,100.39,97.74,98.62,4839103.0,533302210.0
2019-08-19,98.97,102.39,98.97,102.31,5960570.0,671497983.0
2019-08-20,102.59,106.94,101.27,105.35,4093196.0,475967522.0
2019-08-21,105.36,106.43,103.72,105.28,2603418.0,304800553.0
2019-08-22,105.48,106.88,104.29,106.06,2517244.0,295634688.0
2019-08-23,105.8,107.49,105.18,105.95,2742354.0,324472666.0
2019-08-26,106.61,110.88,104.46,107.74,4753668.0,571913936.0
2019-08-27,108.48,109.53,107.15,108.49,3555169.0,429066681.0
2019-08-28,108.57,109.56,106.17,106.96,3077696.0,367991374.0
2019-08-29,106.56,107.66,105.53,107.0,1909531.0,226840905.0
2019-08-30,107.59,114.14,107.43,112.27,4986450.0,618304603.0
2019-09-02,112.8,114.17,110.47,112.76,3470691.0,432723343.0
2019-09-03,112.22,112.71,110.83,111.81,2807620.0,348798610.0
2019-09-04,111.37,111.8,108.67,108.9,2379913.0,289469716.0
2019-09-05,109.42,111.2,107.77,109.08,2511917.0,304462150.0
2019-09-06,109.16,109.3,107.06,108.27,2372464.0,284749691.0
2019-09-09,108.62,109.28,106.7,107.05,3051698.0,363949455.0
2019-09-10,107.27,107.33,105.72,106.13,2599522.0,307283514.0
2019-09-11,106.13,106.36,101.78,102.19,2903126.0,332408217.0
2019-09-12,101.4,104.07,101.31,103.59,2248491.0,257704785.0
