date,open,high,low,close,volume,amount
2019-01-02,3.52,3.53,3.44,3.46,113184900.0,589032055.0
2019-01-03,3.44,3.48,3.44,3.46,94328427.0,489960755.0
2019-01-04,3.44,3.51,3.42,3.5,122442027.0,639955298.0
2019-01-07,3.52,3.52,3.48,3.48,99975787.0,525367219.0
2019-01-08,3.49,3.49,3.44,3.46,112918431.0,586983187.0
2019-01-09,3.46,3.52,3.46,3.5,176193793.0,927673984.0
2019-01-10,3.48,3.5,3.46,3.47,83922243.0,438941576.0
2019-01-11,3.48,3.49,3.46,3.48,83892180.0,438851591.0
2019-01-14,3.5,3.5,3.44,3.46,95145697.0,495446484.0
2019-01-15,3.46,3.49,3.45,3.48,118901204.0,620636208.0
2019-01-16,3.48,3.48,3.46,3.48,87363957.0,456703388.0
2019-01-17,3.49,3.53,3.47,3.49,167314524.0,880743740.0
2019-01-18,3.5,3.59,3.49,3.58,251775898.0,1347139882.0
2019-01-21,3.6,3.64,3.59,3.62,212618157.0,1155980186.0
2019-01-22,3.63,3.63,3.57,3.58,139548630.0,755135234.0
2019-01-23,3.59,3.62,3.58,3.62,125388481.0,680815339.0
2019-01-24,3.63,3.64,3.6,3.63,88821989.0,484066271.0
2019-01-25,3.64,3.71,3.64,3.67,166626976.0,922146109.0
2019-01-28,3.72,3.75,3.64,3.66,163948511.0,911337389.0
2019-01-29,3.66,3.7,3.64,3.68,130070555.0,717789267.0
2019-01-30,3.68,3.7,3.66,3.69,137369658.0,762016503.0
2019-01-31,3.7,3.79,3.69,3.76,225105048.0,1270118548.0
2019-02-01,3.78,3.79,3.73,3.76,143672442.0,811725290.0
2019-02-11,3.74,3.76,3.7,3.75,119563234.0,671400319.0
2019-02-12,3.75,3.76,3.72,3.76,84587200.0,476043887.0
2019-02-13,3.76,3.82,3.73,3.8,175753881.0,996024200.0
2019-02-14,3.78,3.79,3.74,3.76,155418476.0,878284583.0
2019-02-15,3.74,3.74,3.64,3.66,213058323.0,1182691504.0
2019-02-18,3.68,3.72,3.68,3.72,187401557.0,1043454663.0
2019-02-19,3.72,3.75,3.69,3.7,212673098.0,1186283471.0
2019-02-20,3.71,3.72,3.69,3.7,106861146.0,595932403.0
2019-02-21,3.7,3.73,3.68,3.7,158310223.0,881970594.0
2019-02-22,3.69,3.69,3.64,3.69,298324578.0,1643297727.0
2019-02-25,3.7,3.92,3.7,3.92,676922545.0,3865185131.0
2019-02-26,3.92,3.92,3.82,3.84,458521951.0,2666027060.0
2019-02-27,3.84,3.94,3.81,3.86,481514188.0,2799706270.0
2019-02-28,3.85,3.88,3.8,3.82,278721181.0,1607625827.0
2019-03-01,3.84,3.9,3.8,3.89,337200650.0,1946441855.0
2019-03-04,3.92,3.98,3.88,3.9,601826396.0,3548348327.0
2019-03-05,3.88,3.88,3.84,3.87,332788498.0,1930794205.0
2019-03-06,3.86,3.89,3.85,3.89,326156960.0,1897117848.0
2019-03-07,3.88,3.88,3.82,3.83,400488819.0,2314378722.0
2019-03-08,3.79,3.79,3.71,3.72,357824997.0,2021357634.0
2019-03-11,3.71,3.74,3.69,3.73,232063438.0,1296366800.0
2019-03-12,3.74,3.78,3.72,3.74,274303942.0,1547955028.0
2019-03-13,3.73,3.73,3.68,3.71,306509453.0,1706659371.0
2019-03-14,3.7,3.73,3.68,3.7,226395559.0,1262154847.0
2019-03-15,3.7,3.74,3.7,3.71,250067344.0,1396909155.0
2019-03-18,3.7,3.76,3.7,3.76,363399829.0,2037487807.0
2019-03-19,3.77,3.77,3.74,3.76,245747081.0,1387001937.0
2019-03-20,3.74,3.76,3.72,3.73,236245006.0,1327840234.0
2019-03-21,3.73,3.74,3.71,3.72,231573432.0,1296886937.0
2019-03-22,3.72,3.72,3.69,3.71,191240061.0,1065810875.0
2019-03-25,3.68,3.69,3.63,3.64,321876422.0,1773948858.0
2019-03-26,3.65,3.65,3.61,3.62,207940075.0,1134356207.0
2019-03-27,3.63,3.68,3.62,3.66,263386947.0,1448761846.0
2019-03-28,3.65,3.66,3.62,3.62,192243762.0,1048075591.0
2019-03-29,3.64,3.71,3.63,3.7,391603643.0,2167140511.0
2019-04-01,3.72,3.76,3.72,3.75,487928296.0,2746619007.0
2019-04-02,3.76,3.79,3.75,3.76,392476036.0,2224158954.0
2019-04-03,3.72,3.8,3.72,3.79,326286722.0,1849272726.0
2019-04-04,3.79,3.88,3.78,3.86,452453954.0,2613628429.0
2019-04-08,3.89,3.98,3.84,3.87,429367364.0,2520826723.0
2019-04-09,3.86,3.87,3.83,3.84,240801573.0,1393045154.0
2019-04-10,3.82,3.85,3.79,3.82,241236289.0,1382006765.0
2019-04-11,3.82,3.85,3.8,3.81,217126360.0,1248620756.0
